objs	target	speakerOrder	listenerOrder	diffs
state	3	1513733529159	12	0	0	1	0	0	1	2	156	83	50	64	43	50	26	55	50	92	67	50	308	16	50	81	83	50	164	39	50	246	95	50	317	23	50	156	83	50	64	43	50	26	55	50	92	67	50	308	16	50	51	80	50	164	39	50	40	69	50	317	23	50	156	83	50	64	43	50	26	55	50	92	67	50	308	16	50	81	83	50	164	39	50	246	95	50	317	23	50	156	83	50	64	43	50	26	55	50	92	67	50	308	16	50	51	80	50	164	39	50	40	69	50	317	23	50
state	3	1513733529160	13	0	1	0	1	0	1	6	101	97	50	12	10	50	214	48	50	279	14	50	223	50	50	306	70	50	312	38	50	127	99	50	5	82	50	318	24	50	12	10	50	137	2	50	209	29	50	190	47	50	306	70	50	315	34	50	341	71	50	5	82	50	318	24	50	12	10	50	137	2	50	209	29	50	190	47	50	306	70	50	315	34	50	341	71	50	5	82	50	101	97	50	12	10	50	214	48	50	279	14	50	223	50	50	306	70	50	312	38	50	127	99	50	5	82	50
state	3	1513733529160	14	1	0	1	1	0	1	7	59	95	50	149	15	50	276	49	50	55	44	50	227	84	50	112	68	50	215	53	50	278	56	50	228	34	50	101	19	50	73	88	50	276	49	50	273	57	50	206	1	50	119	25	50	26	85	50	190	50	50	228	34	50	59	95	50	149	15	50	276	49	50	55	44	50	227	84	50	112	68	50	215	53	50	278	56	50	228	34	50	101	19	50	73	88	50	276	49	50	273	57	50	206	1	50	119	25	50	26	85	50	190	50	50	228	34	50
eventType	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
state	3	1513734424942	0	0	0	1	1	1	0	5	321	61	50	348	40	50	6	45	50	268	60	50	318	17	50	353	45	50	147	66	50	212	71	50	354	12	50	321	61	50	126	55	50	221	1	50	268	60	50	98	51	50	12	34	50	340	20	50	212	71	50	354	12	50	321	61	50	126	55	50	221	1	50	268	60	50	98	51	50	12	34	50	340	20	50	212	71	50	354	12	50	321	61	50	348	40	50	6	45	50	268	60	50	318	17	50	353	45	50	147	66	50	212	71	50	354	12	50
state	3	1513734424943	1	0	0	1	1	1	0	7	107	49	50	24	22	50	353	20	50	273	30	50	347	50	50	59	91	50	301	57	50	120	84	50	237	6	50	284	12	50	153	40	50	183	16	50	273	30	50	126	56	50	189	63	50	301	57	50	31	2	50	257	37	50	284	12	50	153	40	50	183	16	50	273	30	50	126	56	50	189	63	50	301	57	50	31	2	50	257	37	50	107	49	50	24	22	50	353	20	50	273	30	50	347	50	50	59	91	50	301	57	50	120	84	50	237	6	50
state	3	1513734424943	2	1	0	1	0	1	0	6	319	61	50	294	57	50	48	97	50	68	9	50	40	5	50	318	86	50	259	92	50	327	22	50	273	70	50	346	77	50	73	73	50	48	97	50	286	37	50	40	5	50	143	31	50	211	13	50	0	92	50	273	70	50	346	77	50	73	73	50	48	97	50	286	37	50	40	5	50	143	31	50	211	13	50	0	92	50	273	70	50	319	61	50	294	57	50	48	97	50	68	9	50	40	5	50	318	86	50	259	92	50	327	22	50	273	70	50
state	3	1513734424944	3	0	1	0	0	1	0	7	137	2	50	172	5	50	47	19	50	167	24	50	182	83	50	238	8	50	240	21	50	345	40	50	74	82	50	137	2	50	171	89	50	47	19	50	43	2	50	181	68	50	5	52	50	327	91	50	127	80	50	345	50	50	137	2	50	172	5	50	47	19	50	167	24	50	182	83	50	238	8	50	240	21	50	345	40	50	74	82	50	137	2	50	171	89	50	47	19	50	43	2	50	181	68	50	5	52	50	327	91	50	127	80	50	345	50	50
state	3	1513734424944	4	0	0	1	0	0	1	9	60	92	50	250	48	50	167	31	50	152	18	50	97	94	50	211	70	50	100	53	50	63	40	50	71	0	50	77	53	50	52	57	50	129	69	50	194	98	50	60	54	50	201	61	50	116	67	50	249	34	50	133	76	50	60	92	50	250	48	50	167	31	50	152	18	50	97	94	50	211	70	50	100	53	50	63	40	50	71	0	50	77	53	50	52	57	50	129	69	50	194	98	50	60	54	50	201	61	50	116	67	50	249	34	50	133	76	50
state	3	1513734424944	5	0	0	1	1	1	0	8	330	15	50	135	69	50	254	38	50	347	88	50	226	43	50	314	98	50	79	83	50	148	74	50	104	60	50	61	84	50	12	33	50	293	78	50	261	42	50	226	43	50	348	22	50	198	29	50	274	10	50	253	90	50	61	84	50	12	33	50	293	78	50	261	42	50	226	43	50	348	22	50	198	29	50	274	10	50	253	90	50	330	15	50	135	69	50	254	38	50	347	88	50	226	43	50	314	98	50	79	83	50	148	74	50	104	60	50
state	3	1513734424947	6	1	1	0	1	1	0	2	87	55	50	194	35	50	272	80	50	210	84	50	52	19	50	93	44	50	127	16	50	332	84	50	201	10	50	87	55	50	194	35	50	272	80	50	222	45	50	1	73	50	93	44	50	127	16	50	332	84	50	201	10	50	87	55	50	194	35	50	272	80	50	210	84	50	52	19	50	93	44	50	127	16	50	332	84	50	201	10	50	87	55	50	194	35	50	272	80	50	222	45	50	1	73	50	93	44	50	127	16	50	332	84	50	201	10	50
state	3	1513734424948	7	1	0	1	0	1	0	1	124	2	50	67	10	50	182	17	50	257	33	50	205	26	50	244	1	50	252	13	50	202	59	50	129	67	50	124	2	50	67	10	50	182	17	50	257	33	50	205	26	50	84	53	50	252	13	50	202	59	50	129	67	50	124	2	50	67	10	50	182	17	50	257	33	50	205	26	50	84	53	50	252	13	50	202	59	50	129	67	50	124	2	50	67	10	50	182	17	50	257	33	50	205	26	50	244	1	50	252	13	50	202	59	50	129	67	50
state	3	1513734424948	8	1	1	0	0	0	1	4	210	3	50	48	94	50	198	81	50	307	62	50	218	24	50	62	35	50	341	13	50	55	20	50	301	46	50	210	3	50	13	18	50	198	81	50	307	62	50	357	13	50	62	35	50	341	13	50	125	7	50	39	34	50	210	3	50	13	18	50	198	81	50	307	62	50	357	13	50	62	35	50	341	13	50	125	7	50	39	34	50	210	3	50	48	94	50	198	81	50	307	62	50	218	24	50	62	35	50	341	13	50	55	20	50	301	46	50
state	3	1513734424948	9	1	1	0	0	0	1	2	66	8	50	9	50	50	45	10	50	77	14	50	72	99	50	150	82	50	70	68	50	232	40	50	330	7	50	66	8	50	9	50	50	45	10	50	77	14	50	74	76	50	44	88	50	70	68	50	232	40	50	330	7	50	66	8	50	9	50	50	45	10	50	77	14	50	74	76	50	44	88	50	70	68	50	232	40	50	330	7	50	66	8	50	9	50	50	45	10	50	77	14	50	72	99	50	150	82	50	70	68	50	232	40	50	330	7	50
state	3	1513734424949	10	1	1	0	0	0	1	8	85	7	50	76	43	50	314	65	50	289	60	50	276	83	50	110	32	50	190	74	50	279	65	50	32	95	50	186	26	50	217	80	50	195	88	50	184	33	50	276	83	50	257	76	50	72	9	50	65	61	50	263	90	50	186	26	50	217	80	50	195	88	50	184	33	50	276	83	50	257	76	50	72	9	50	65	61	50	263	90	50	85	7	50	76	43	50	314	65	50	289	60	50	276	83	50	110	32	50	190	74	50	279	65	50	32	95	50
state	3	1513734424949	11	1	1	0	1	1	0	1	56	69	50	304	23	50	354	35	50	200	35	50	319	86	50	42	12	50	231	56	50	321	63	50	248	99	50	56	69	50	304	23	50	354	35	50	200	35	50	319	86	50	42	12	50	231	56	50	133	82	50	248	99	50	56	69	50	304	23	50	354	35	50	200	35	50	319	86	50	42	12	50	231	56	50	321	63	50	248	99	50	56	69	50	304	23	50	354	35	50	200	35	50	319	86	50	42	12	50	231	56	50	133	82	50	248	99	50
state	3	1513734424950	12	0	0	1	1	1	0	3	257	23	50	214	66	50	136	0	50	288	75	50	330	24	50	18	76	50	51	78	50	80	28	50	15	1	50	257	23	50	214	66	50	136	0	50	288	75	50	195	74	50	335	16	50	51	78	50	316	54	50	15	1	50	257	23	50	214	66	50	136	0	50	288	75	50	195	74	50	335	16	50	51	78	50	316	54	50	15	1	50	257	23	50	214	66	50	136	0	50	288	75	50	330	24	50	18	76	50	51	78	50	80	28	50	15	1	50
state	3	1513734424950	13	1	1	0	0	0	1	4	215	73	50	59	62	50	15	79	50	128	51	50	255	9	50	109	54	50	148	91	50	314	6	50	22	45	50	310	3	50	59	62	50	15	79	50	128	51	50	255	9	50	156	83	50	121	25	50	314	6	50	201	50	50	310	3	50	59	62	50	15	79	50	128	51	50	255	9	50	156	83	50	121	25	50	314	6	50	201	50	50	215	73	50	59	62	50	15	79	50	128	51	50	255	9	50	109	54	50	148	91	50	314	6	50	22	45	50
state	3	1513734424951	14	1	1	0	1	1	0	5	50	15	50	72	47	50	329	40	50	298	46	50	109	81	50	273	75	50	232	53	50	142	41	50	26	0	50	186	5	50	168	68	50	129	71	50	298	46	50	297	78	50	273	75	50	232	53	50	194	2	50	26	0	50	50	15	50	72	47	50	329	40	50	298	46	50	109	81	50	273	75	50	232	53	50	142	41	50	26	0	50	186	5	50	168	68	50	129	71	50	298	46	50	297	78	50	273	75	50	232	53	50	194	2	50	26	0	50
